algo,value,runtime_s,nodes_generated,nodes_explored,pruning_ratio,first_opt_node,memory_peak_mb,opt_known,opt_value,opt_time_s,correct,capacity,n,sum_w,timeout,error,class,sample,seed
bb_basic,638,0.0006014999962644652,97,97,0.0,16,0.00167083740234375,True,638,0.0009152999991783872,True,500,15,550,False,,StronglyCorr,16,2323239
bb_enhanced,638,0.001965500006917864,91,91,0.0,49,0.0113525390625,True,638,0.0009152999991783872,True,500,15,550,False,,StronglyCorr,16,2323239
bb_basic,600,0.0038400999910663813,681,681,0.0,16,0.00125885009765625,True,600,0.000786300006438978,True,500,15,895,False,,StronglyCorr,17,2388776
bb_enhanced,600,0.014931099998648278,654,654,0.0,435,0.07344818115234375,True,600,0.000786300006438978,True,500,15,895,False,,StronglyCorr,17,2388776
bb_basic,590,0.009821099985856563,1598,1598,0.0,16,0.001220703125,True,590,0.0007605999999213964,True,500,15,960,False,,StronglyCorr,18,2454313
bb_enhanced,590,0.03931779999402352,1609,1609,0.0,1125,0.1636505126953125,True,590,0.0007605999999213964,True,500,15,960,False,,StronglyCorr,18,2454313
bb_basic,616,0.000803299990366213,137,137,0.0,16,0.0014801025390625,True,616,0.0009706000128062442,True,500,15,736,False,,StronglyCorr,19,2519850
bb_enhanced,616,0.0025760999997146428,137,137,0.0,90,0.01300811767578125,True,616,0.0009706000128062442,True,500,15,736,False,,StronglyCorr,19,2519850
bb_basic,630,0.0007261999999172986,148,148,0.0,21,0.0016632080078125,True,630,0.0010245999874314293,True,500,20,1053,False,,StronglyCorr,0,8421612
bb_enhanced,630,0.002655899996170774,158,158,0.0,118,0.01165771484375,True,630,0.0010245999874314293,True,500,20,1053,False,,StronglyCorr,0,8421612
bb_basic,630,0.003667999990284443,656,656,0.0,21,0.0017547607421875,True,630,0.0011009000008925796,True,500,20,1049,False,,StronglyCorr,1,8487149
bb_enhanced,630,0.014299899994512089,655,655,0.0,489,0.05859375,True,630,0.0011009000008925796,True,500,20,1049,False,,StronglyCorr,1,8487149
bb_basic,656,0.0012449000059859827,234,234,0.0,21,0.002197265625,True,656,0.001106600000639446,True,500,20,781,False,,StronglyCorr,2,8552686
bb_enhanced,656,0.0050029999983962625,234,234,0.0,152,0.0261688232421875,True,656,0.001106600000639446,True,500,20,781,False,,StronglyCorr,2,8552686
bb_basic,610,0.004547299991827458,811,811,0.0,21,0.00145721435546875,True,610,0.000938900004257448,True,500,20,1227,False,,StronglyCorr,3,8618223
bb_enhanced,610,0.016601700001046993,809,809,0.0,649,0.05356597900390625,True,610,0.000938900004257448,True,500,20,1227,False,,StronglyCorr,3,8618223
bb_basic,620,0.03136120000272058,5071,5071,0.0,21,0.0016021728515625,True,620,0.001051500003086403,True,500,20,1073,False,,StronglyCorr,4,8683760
bb_enhanced,620,0.13057069999922533,5070,5070,0.0,3757,0.4868316650390625,True,620,0.001051500003086403,True,500,20,1073,False,,StronglyCorr,4,8683760
bb_basic,640,0.0004256000102031976,70,70,0.0,21,0.00179290771484375,True,640,0.0010744999890448526,True,500,20,1026,False,,StronglyCorr,5,8749297
bb_enhanced,640,0.0014286000077845529,75,75,0.0,53,0.0066680908203125,True,640,0.0010744999890448526,True,500,20,1026,False,,StronglyCorr,5,8749297
bb_basic,630,0.012439900005119853,2022,2022,0.0,21,0.0017242431640625,True,630,0.0010488999978406355,True,500,20,1021,False,,StronglyCorr,6,8814834
bb_enhanced,630,0.05026000000361819,2064,2064,0.0,1505,0.20702362060546875,True,630,0.0010488999978406355,True,500,20,1021,False,,StronglyCorr,6,8814834
bb_basic,649,0.0003375999949639663,46,46,0.0,21,0.00199127197265625,True,649,0.0010775999980978668,True,500,20,867,False,,StronglyCorr,7,8880371
bb_enhanced,649,0.0010180999961448833,46,46,0.0,29,0.00501251220703125,True,649,0.0010775999980978668,True,500,20,867,False,,StronglyCorr,7,8880371
bb_basic,630,0.004517199995461851,788,788,0.0,21,0.0017242431640625,True,630,0.0010490999993635342,True,500,20,1051,False,,StronglyCorr,8,8945908
bb_enhanced,630,0.017847199997049756,782,782,0.0,587,0.06925201416015625,True,630,0.0010490999993635342,True,500,20,1051,False,,StronglyCorr,8,8945908
bb_basic,650,0.003144000002066605,478,478,0.0,21,0.00208282470703125,True,650,0.0010858999885385856,True,500,20,856,False,,StronglyCorr,9,9011445
bb_enhanced,650,0.011256900004809722,478,478,0.0,318,0.0560455322265625,True,650,0.0010858999885385856,True,500,20,856,False,,StronglyCorr,9,9011445
bb_basic,640,0.0002851000026566908,35,35,0.0,21,0.00165557861328125,True,640,0.0012506000057328492,True,500,20,1014,False,,StronglyCorr,10,946973
bb_enhanced,640,0.0008350999996764585,35,35,0.0,21,0.00429534912109375,True,640,0.0012506000057328492,True,500,20,1014,False,,StronglyCorr,10,946973
bb_basic,630,0.004680899990489706,481,481,0.0,21,0.0017242431640625,True,630,0.0011999999987892807,True,500,20,1077,False,,StronglyCorr,11,1012510
bb_enhanced,630,0.01270710000244435,478,478,0.0,360,0.04024505615234375,True,630,0.0011999999987892807,True,500,20,1077,False,,StronglyCorr,11,1012510
bb_basic,630,0.0169463999918662,1902,1902,0.0,21,0.0017242431640625,True,630,0.001598799994098954,True,500,20,1042,False,,StronglyCorr,12,1078047
bb_enhanced,630,0.06129990000044927,1910,1910,0.0,1408,0.183197021484375,True,630,0.001598799994098954,True,500,20,1042,False,,StronglyCorr,12,1078047
bb_basic,620,0.0016942999936873093,334,334,0.0,21,0.0016326904296875,True,620,0.0009990000107791275,True,500,20,1155,False,,StronglyCorr,13,1143584
bb_enhanced,620,0.006560900001204573,340,340,0.0,260,0.02439117431640625,True,620,0.0009990000107791275,True,500,20,1155,False,,StronglyCorr,13,1143584
bb_basic,660,0.005619200004730374,790,790,0.0,21,0.002197265625,True,660,0.0011494000063976273,True,500,20,765,False,,StronglyCorr,14,1209121
bb_enhanced,660,0.018913099993369542,700,700,0.0,428,0.096923828125,True,660,0.0011494000063976273,True,500,20,765,False,,StronglyCorr,14,1209121
bb_basic,649,0.000566999995498918,91,91,0.0,21,0.00193023681640625,True,649,0.001130299991928041,True,500,20,918,False,,StronglyCorr,15,1274658
bb_enhanced,649,0.001778499994543381,91,91,0.0,63,0.00821685791015625,True,649,0.001130299991928041,True,500,20,918,False,,StronglyCorr,15,1274658
bb_basic,620,0.00368989999697078,665,665,0.0,21,0.0016021728515625,True,620,0.0010180999961448833,True,500,20,1137,False,,StronglyCorr,16,1340195
bb_enhanced,620,0.014244299993151799,664,664,0.0,512,0.0523223876953125,True,620,0.0010180999961448833,True,500,20,1137,False,,StronglyCorr,16,1340195
bb_basic,650,0.0004912000003969297,36,36,0.0,21,0.0018463134765625,True,650,0.0014340000052470714,True,500,20,895,False,,StronglyCorr,17,1405732
bb_enhanced,650,0.0009658000053605065,36,36,0.0,21,0.0046234130859375,True,650,0.0014340000052470714,True,500,20,895,False,,StronglyCorr,17,1405732
bb_basic,640,0.0002997999981744215,42,42,0.0,21,0.00179290771484375,True,640,0.0010776999988593161,True,500,20,965,False,,StronglyCorr,18,1471269
bb_enhanced,640,0.0009294999908888713,42,42,0.0,27,0.00458526611328125,True,640,0.0010776999988593161,True,500,20,965,False,,StronglyCorr,18,1471269
bb_basic,640,0.007259399993927218,1173,1173,0.0,21,0.00194549560546875,True,640,0.0010640999971656129,True,500,20,879,False,,StronglyCorr,19,1536806
bb_enhanced,640,0.028855299999122508,1164,1164,0.0,808,0.1313629150390625,True,640,0.0010640999971656129,True,500,20,879,False,,StronglyCorr,19,1536806
bb_basic,670,0.0011580999998841435,224,224,0.0,26,0.0023956298828125,True,670,0.0013180999958422035,True,500,25,1128,False,,StronglyCorr,0,9404657
bb_enhanced,670,0.004295200007618405,225,225,0.0,172,0.01709747314453125,True,670,0.0013180999958422035,True,500,25,1128,False,,StronglyCorr,0,9404657
bb_basic,669,0.0009892999951262027,190,190,0.0,26,0.0024261474609375,True,669,0.0013374999980442226,True,500,25,1111,False,,StronglyCorr,1,9470194
bb_enhanced,669,0.0032601999992039055,184,184,0.0,142,0.01325225830078125,True,669,0.0013374999980442226,True,500,25,1111,False,,StronglyCorr,1,9470194
bb_basic,640,0.0029525999998440966,543,543,0.0,26,0.00193023681640625,True,640,0.0012287999998079613,True,500,25,1387,False,,StronglyCorr,2,9535731
bb_enhanced,640,0.010614900005748495,541,541,0.0,450,0.0301971435546875,True,640,0.0012287999998079613,True,500,25,1387,False,,StronglyCorr,2,9535731
bb_basic,640,0.006873900012578815,1180,1180,0.0,26,0.00193023681640625,True,640,0.0013060999917797744,True,500,25,1371,False,,StronglyCorr,3,9601268
bb_enhanced,640,0.02537109999684617,1184,1184,0.0,991,0.0703277587890625,True,640,0.0013060999917797744,True,500,25,1371,False,,StronglyCorr,3,9601268
bb_basic,660,0.010995999997248873,1722,1722,0.0,26,0.0023345947265625,True,660,0.0013236000086180866,True,500,25,1170,False,,StronglyCorr,4,9666805
bb_enhanced,660,0.043552499992074445,1757,1757,0.0,1355,0.1501922607421875,True,660,0.0013236000086180866,True,500,25,1170,False,,StronglyCorr,4,9666805
bb_basic,650,0.0628976000007242,10045,10045,0.0,26,0.00209808349609375,True,650,0.001330800005234778,True,500,25,1193,False,,StronglyCorr,5,9732342
bb_enhanced,650,0.2635863000032259,10055,10055,0.0,8031,0.7988357543945312,True,650,0.001330800005234778,True,500,25,1193,False,,StronglyCorr,5,9732342
bb_basic,640,0.005670200000167824,986,986,0.0,26,0.00199127197265625,True,640,0.0013315999967744574,True,500,25,1338,False,,StronglyCorr,6,9797879
bb_enhanced,640,0.018723400004091673,895,895,0.0,750,0.05139923095703125,True,640,0.0013315999967744574,True,500,25,1338,False,,StronglyCorr,6,9797879
bb_basic,690,0.0025668000016594306,456,456,0.0,26,0.00275421142578125,True,690,0.0014002999960212037,True,500,25,939,False,,StronglyCorr,7,9863416
bb_enhanced,690,0.009614599999622442,440,440,0.0,310,0.04984283447265625,True,690,0.0014002999960212037,True,500,25,939,False,,StronglyCorr,7,9863416
bb_basic,640,0.05860000000393484,9273,9273,0.0,26,0.00199127197265625,True,640,0.0012335999927017838,True,500,25,1297,False,,StronglyCorr,8,9928953
bb_enhanced,640,0.23503539999364875,9352,9352,0.0,7670,0.649444580078125,True,640,0.0012335999927017838,True,500,25,1297,False,,StronglyCorr,8,9928953
bb_basic,640,0.0005476000078488141,90,90,0.0,26,0.00189971923828125,True,640,0.0012140000035287812,True,500,25,1355,False,,StronglyCorr,9,9994490
bb_enhanced,640,0.0015768000012030825,87,87,0.0,68,0.0059051513671875,True,640,0.0012140000035287812,True,500,25,1355,False,,StronglyCorr,9,9994490
bb_basic,640,0.013085500002489425,2122,2122,0.0,26,0.00199127197265625,True,640,0.0012119000020902604,True,500,25,1313,False,,StronglyCorr,10,2257698
bb_enhanced,640,0.049806399998487905,2136,2136,0.0,1767,0.13581085205078125,True,640,0.0012119000020902604,True,500,25,1313,False,,StronglyCorr,10,2257698
bb_basic,650,0.007982700000866316,1319,1319,0.0,26,0.00212860107421875,True,650,0.001259500000742264,True,500,25,1247,False,,StronglyCorr,11,2323235
bb_enhanced,650,0.030052399990381673,1312,1312,0.0,1069,0.0908355712890625,True,650,0.001259500000742264,True,500,25,1247,False,,StronglyCorr,11,2323235
bb_basic,650,0.06584470000234433,10565,10565,0.0,26,0.00212860107421875,True,650,0.0012411000061547384,True,500,25,1138,False,,StronglyCorr,12,2388772
bb_enhanced,650,0.2777280000009341,10781,10781,0.0,8614,0.8552780151367188,True,650,0.0012411000061547384,True,500,25,1138,False,,StronglyCorr,12,2388772
bb_basic,650,0.0012436999968485907,264,264,0.0,26,0.00206756591796875,True,650,0.0011974000080954283,True,500,25,1321,False,,StronglyCorr,13,2454309
bb_enhanced,650,0.004510899991146289,250,250,0.0,205,0.01395416259765625,True,650,0.0011974000080954283,True,500,25,1321,False,,StronglyCorr,13,2454309
bb_basic,670,0.003769799994188361,627,627,0.0,26,0.0024566650390625,True,670,0.0013911999994888902,True,500,25,1105,False,,StronglyCorr,14,2519846
bb_enhanced,670,0.015159199989284389,634,634,0.0,481,0.05565643310546875,True,670,0.0013911999994888902,True,500,25,1105,False,,StronglyCorr,14,2519846
bb_basic,620,0.18205200000375044,29049,29049,0.0,26,0.001708984375,True,620,0.001227799992193468,True,500,25,1432,False,,StronglyCorr,15,2585383
bb_enhanced,620,0.7727115000016056,29464,29464,0.0,24836,1.7393798828125,True,620,0.001227799992193468,True,500,25,1432,False,,StronglyCorr,15,2585383
bb_basic,680,0.0008577999979024753,105,105,0.0,26,0.00258636474609375,True,680,0.0013635000068461522,True,500,25,1085,False,,StronglyCorr,16,2650920
bb_enhanced,680,0.0020737000013468787,95,95,0.0,68,0.00852203369140625,True,680,0.0013635000068461522,True,500,25,1085,False,,StronglyCorr,16,2650920
bb_basic,600,0.03945430000021588,6422,6422,0.0,26,0.00139617919921875,True,600,0.0010658999963197857,True,500,25,1703,False,,StronglyCorr,17,2716457
bb_enhanced,600,0.15252570000302512,6432,6432,0.0,5663,0.27349853515625,True,600,0.0010658999963197857,True,500,25,1703,False,,StronglyCorr,17,2716457
bb_basic,660,0.007937300004414283,1321,1321,0.0,26,0.0022430419921875,True,660,0.001309300001594238,True,500,25,1211,False,,StronglyCorr,18,2781994
bb_enhanced,660,0.029954800003906712,1316,1316,0.0,1045,0.1047515869140625,True,660,0.001309300001594238,True,500,25,1211,False,,StronglyCorr,18,2781994
bb_basic,630,0.013951899993116967,2360,2360,0.0,26,0.00177001953125,True,630,0.0011979999981122091,True,500,25,1478,False,,StronglyCorr,19,2847531
bb_enhanced,630,0.053800800000317395,2385,2385,0.0,2021,0.135498046875,True,630,0.0011979999981122091,True,500,25,1478,False,,StronglyCorr,19,2847531
bb_basic,630,0.0626322999887634,10243,10243,0.0,31,0.001861572265625,True,630,0.0013430999970296398,True,500,30,1791,False,,StronglyCorr,0,8683757
bb_enhanced,630,0.24760669999523088,10393,10393,0.0,9253,0.43343353271484375,True,630,0.0013430999970296398,True,500,30,1791,False,,StronglyCorr,0,8683757
bb_basic,640,0.024905199999921024,3957,3957,0.0,31,0.00205230712890625,True,640,0.0014854000037303194,True,500,30,1672,False,,StronglyCorr,1,8749294
bb_enhanced,640,0.09401889999571722,3982,3982,0.0,3507,0.17716217041015625,True,640,0.0014854000037303194,True,500,30,1672,False,,StronglyCorr,1,8749294
bb_basic,640,0.10170490000746213,15867,15867,0.0,31,0.00199127197265625,True,640,0.001396099993144162,True,500,30,1679,False,,StronglyCorr,2,8814831
bb_enhanced,640,0.39248689998930786,15931,15931,0.0,14117,0.7071075439453125,True,640,0.001396099993144162,True,500,30,1679,False,,StronglyCorr,2,8814831
bb_basic,660,0.0031356999970739707,560,560,0.0,31,0.0023956298828125,True,660,0.001454500001273118,True,500,30,1539,False,,StronglyCorr,3,8880368
bb_enhanced,660,0.011046799991163425,577,577,0.0,499,0.0262603759765625,True,660,0.001454500001273118,True,500,30,1539,False,,StronglyCorr,3,8880368
bb_basic,660,0.03677560000505764,5619,5619,0.0,31,0.0023345947265625,True,660,0.001484399996115826,True,500,30,1527,False,,StronglyCorr,4,8945905
bb_enhanced,660,0.1334768999950029,5656,5656,0.0,4905,0.29859161376953125,True,660,0.001484399996115826,True,500,30,1527,False,,StronglyCorr,4,8945905
bb_basic,670,0.022969099998590536,3592,3592,0.0,31,0.0025482177734375,True,670,0.0015003000007709488,True,500,30,1484,False,,StronglyCorr,5,9011442
bb_enhanced,670,0.08948039999813773,3683,3683,0.0,3097,0.228790283203125,True,670,0.0015003000007709488,True,500,30,1484,False,,StronglyCorr,5,9011442
bb_basic,670,0.0021803999989060685,401,401,0.0,31,0.0025177001953125,True,670,0.0014488000015262514,True,500,30,1516,False,,StronglyCorr,6,9076979
bb_enhanced,670,0.00772809999762103,423,423,0.0,364,0.01953887939453125,True,670,0.0014488000015262514,True,500,30,1516,False,,StronglyCorr,6,9076979
bb_basic,700,0.0078061999956844375,1250,1250,0.0,31,0.00311279296875,True,700,0.0015808000025572255,True,500,30,1156,False,,StronglyCorr,7,9142516
bb_enhanced,700,0.029766499996185303,1260,1260,0.0,1021,0.097564697265625,True,700,0.0015808000025572255,True,500,30,1156,False,,StronglyCorr,7,9142516
bb_basic,680,0.02473390000523068,3839,3839,0.0,31,0.00267791748046875,True,680,0.001494199997978285,True,500,30,1390,False,,StronglyCorr,8,9208053
bb_enhanced,680,0.09343039999657776,3845,3845,0.0,3198,0.260345458984375,True,680,0.001494199997978285,True,500,30,1390,False,,StronglyCorr,8,9208053
bb_basic,662,0.03829680000490043,6099,6099,0.0,31,0.0023956298828125,True,662,0.0014634999970439821,True,500,30,1599,False,,StronglyCorr,9,9273590
bb_enhanced,662,0.15231230000790674,6099,6099,0.0,5204,0.35414886474609375,True,662,0.0014634999970439821,True,500,30,1599,False,,StronglyCorr,9,9273590
bb_basic,660,0.0005826999986311421,76,76,0.0,31,0.0023345947265625,True,660,0.0014847999991616234,True,500,30,1618,False,,StronglyCorr,10,1274654
bb_enhanced,660,0.0018099000008078292,76,76,0.0,58,0.005706787109375,True,660,0.0014847999991616234,True,500,30,1618,False,,StronglyCorr,10,1274654
bb_basic,640,0.05360830000427086,8517,8517,0.0,31,0.00202178955078125,True,640,0.0013556999911088496,True,500,30,1664,False,,StronglyCorr,11,1340191
bb_enhanced,640,0.20389209999120794,8537,8537,0.0,7604,0.358917236328125,True,640,0.0013556999911088496,True,500,30,1664,False,,StronglyCorr,11,1340191
bb_basic,680,0.0016066999960457906,308,308,0.0,31,0.00267791748046875,True,680,0.001520000005257316,True,500,30,1478,False,,StronglyCorr,12,1405728
bb_enhanced,680,0.00503010000102222,287,287,0.0,241,0.01500701904296875,True,680,0.001520000005257316,True,500,30,1478,False,,StronglyCorr,12,1405728
bb_basic,650,0.0786526000010781,12527,12527,0.0,31,0.00222015380859375,True,650,0.0013710000057471916,True,500,30,1488,False,,StronglyCorr,13,1471265
bb_enhanced,650,0.3451012000004994,12645,12645,0.0,11116,0.604095458984375,True,650,0.0013710000057471916,True,500,30,1488,False,,StronglyCorr,13,1471265
bb_basic,640,0.03419880000001285,5392,5392,0.0,31,0.00199127197265625,True,640,0.0013983000098960474,True,500,30,1811,False,,StronglyCorr,14,1536802
bb_enhanced,640,0.1303609000024153,5420,5420,0.0,4753,0.25145721435546875,True,640,0.0013983000098960474,True,500,30,1811,False,,StronglyCorr,14,1536802
bb_basic,670,0.003533199997036718,617,617,0.0,31,0.0025482177734375,True,670,0.0014304000069387257,True,500,30,1395,False,,StronglyCorr,15,1602339
bb_enhanced,670,0.01328780000039842,636,636,0.0,534,0.03629302978515625,True,670,0.0014304000069387257,True,500,30,1395,False,,StronglyCorr,15,1602339
bb_basic,650,0.01591010000265669,2629,2629,0.0,31,0.00215911865234375,True,650,0.0013697000104002655,True,500,30,1636,False,,StronglyCorr,16,1667876
bb_enhanced,650,0.061559900001157075,2703,2703,0.0,2369,0.1271514892578125,True,650,0.0013697000104002655,True,500,30,1636,False,,StronglyCorr,16,1667876
bb_basic,650,0.06213489999936428,9924,9924,0.0,31,0.00215911865234375,True,650,0.001476000004913658,True,500,30,1590,False,,StronglyCorr,17,1733413
bb_enhanced,650,0.246805900009349,10022,10022,0.0,8740,0.506683349609375,True,650,0.001476000004913658,True,500,30,1590,False,,StronglyCorr,17,1733413
bb_basic,640,0.04620569999678992,7539,7539,0.0,31,0.00199127197265625,True,640,0.0013780000008409843,True,500,30,1701,False,,StronglyCorr,18,1798950
bb_enhanced,640,0.17921319999732077,7617,7617,0.0,6786,0.32028961181640625,True,640,0.0013780000008409843,True,500,30,1701,False,,StronglyCorr,18,1798950
bb_basic,630,0.003316900008940138,604,604,0.0,31,0.0018310546875,True,630,0.0012992999982088804,True,500,30,1803,False,,StronglyCorr,19,1864487
bb_enhanced,630,0.01045940000039991,585,585,0.0,524,0.01883697509765625,True,630,0.0012992999982088804,True,500,30,1803,False,,StronglyCorr,19,1864487
bb_basic,1736,0.0003589999978430569,31,31,0.0,16,0.0017242431640625,True,1736,0.0010569000005489215,True,500,15,192,False,,GreedyTrap,0,3393775
bb_enhanced,1736,0.0009627000108594075,31,31,0.0,16,0.00440216064453125,True,1736,0.0010569000005489215,True,500,15,192,False,,GreedyTrap,0,3393775
bb_basic,1664,0.0003504000051179901,31,31,0.0,16,0.0017242431640625,True,1664,0.0010567999997874722,True,500,15,183,False,,GreedyTrap,1,3459312
bb_enhanced,1664,0.0009526000067126006,31,31,0.0,16,0.00440216064453125,True,1664,0.0010567999997874722,True,500,15,183,False,,GreedyTrap,1,3459312
bb_basic,1616,0.0003728000010596588,31,31,0.0,16,0.0017242431640625,True,1616,0.0011027000000467524,True,500,15,177,False,,GreedyTrap,2,3524849
bb_enhanced,1616,0.0009602999925846234,31,31,0.0,16,0.00440216064453125,True,1616,0.0011027000000467524,True,500,15,177,False,,GreedyTrap,2,3524849
bb_basic,1696,0.0003487999929348007,31,31,0.0,16,0.0017242431640625,True,1696,0.0010563999967416748,True,500,15,187,False,,GreedyTrap,3,3590386
bb_enhanced,1696,0.0009787000017240644,31,31,0.0,16,0.00440216064453125,True,1696,0.0010563999967416748,True,500,15,187,False,,GreedyTrap,3,3590386
bb_basic,1696,0.000378099997760728,31,31,0.0,16,0.0017242431640625,True,1696,0.0010451999987708405,True,500,15,187,False,,GreedyTrap,4,3655923
bb_enhanced,1696,0.0009576000011293218,31,31,0.0,16,0.00440216064453125,True,1696,0.0010451999987708405,True,500,15,187,False,,GreedyTrap,4,3655923
bb_basic,1752,0.0005273000133456662,31,31,0.0,16,0.0017242431640625,True,1752,0.0010884999937843531,True,500,15,194,False,,GreedyTrap,5,3721460
bb_enhanced,1752,0.000985300008323975,31,31,0.0,16,0.00440216064453125,True,1752,0.0010884999937843531,True,500,15,194,False,,GreedyTrap,5,3721460
bb_basic,1600,0.0003505999920889735,31,31,0.0,16,0.0017242431640625,True,1600,0.0010716999968281016,True,500,15,175,False,,GreedyTrap,6,3786997
bb_enhanced,1600,0.0009580999903846532,31,31,0.0,16,0.00440216064453125,True,1600,0.0010716999968281016,True,500,15,175,False,,GreedyTrap,6,3786997
bb_basic,1592,0.00035170000046491623,31,31,0.0,16,0.0017242431640625,True,1592,0.0010544999968260527,True,500,15,174,False,,GreedyTrap,7,3852534
bb_enhanced,1592,0.0009611000132281333,31,31,0.0,16,0.00440216064453125,True,1592,0.0010544999968260527,True,500,15,174,False,,GreedyTrap,7,3852534
bb_basic,1576,0.00034949999826494604,31,31,0.0,16,0.0017242431640625,True,1576,0.0010442000057082623,True,500,15,172,False,,GreedyTrap,8,3918071
bb_enhanced,1576,0.0009959000017261133,31,31,0.0,16,0.00440216064453125,True,1576,0.0010442000057082623,True,500,15,172,False,,GreedyTrap,8,3918071
bb_basic,1696,0.0003521000035107136,31,31,0.0,16,0.0017242431640625,True,1696,0.0010631999903125688,True,500,15,187,False,,GreedyTrap,9,3983608
bb_enhanced,1696,0.000999199997750111,31,31,0.0,16,0.0045166015625,True,1696,0.0010631999903125688,True,500,15,187,False,,GreedyTrap,9,3983608
bb_basic,1720,0.0003541000041877851,31,31,0.0,16,0.0017242431640625,True,1720,0.0010460000048624352,True,500,15,190,False,,GreedyTrap,10,9338528
bb_enhanced,1720,0.0010049000120488927,31,31,0.0,16,0.0045166015625,True,1720,0.0010460000048624352,True,500,15,190,False,,GreedyTrap,10,9338528
bb_basic,1552,0.00036219999310560524,31,31,0.0,16,0.0017242431640625,True,1552,0.0010769999935291708,True,500,15,169,False,,GreedyTrap,11,9404065
bb_enhanced,1552,0.0009888000058708712,31,31,0.0,16,0.0045166015625,True,1552,0.0010769999935291708,True,500,15,169,False,,GreedyTrap,11,9404065
bb_basic,1504,0.0003603000077418983,31,31,0.0,16,0.0017242431640625,True,1504,0.001104399998439476,True,500,15,163,False,,GreedyTrap,12,9469602
bb_enhanced,1504,0.000992400004179217,31,31,0.0,16,0.0045166015625,True,1504,0.001104399998439476,True,500,15,163,False,,GreedyTrap,12,9469602
bb_basic,1560,0.0003504000051179901,31,31,0.0,16,0.0017242431640625,True,1560,0.0010567999997874722,True,500,15,170,False,,GreedyTrap,13,9535139
bb_enhanced,1560,0.000971800007391721,31,31,0.0,16,0.0045166015625,True,1560,0.0010567999997874722,True,500,15,170,False,,GreedyTrap,13,9535139
bb_basic,1664,0.0003468999930191785,31,31,0.0,16,0.0017242431640625,True,1664,0.0010495000024093315,True,500,15,183,False,,GreedyTrap,14,9600676
bb_enhanced,1664,0.0009737999935168773,31,31,0.0,16,0.0045166015625,True,1664,0.0010495000024093315,True,500,15,183,False,,GreedyTrap,14,9600676
bb_basic,1544,0.0003727000002982095,31,31,0.0,16,0.0017242431640625,True,1544,0.001055200002156198,True,500,15,168,False,,GreedyTrap,15,9666213
bb_enhanced,1544,0.0010094000026583672,31,31,0.0,16,0.0045166015625,True,1544,0.001055200002156198,True,500,15,168,False,,GreedyTrap,15,9666213
bb_basic,1512,0.00035149999894201756,31,31,0.0,16,0.0017242431640625,True,1512,0.0010742000013124198,True,500,15,164,False,,GreedyTrap,16,9731750
bb_enhanced,1512,0.0009781999979168177,31,31,0.0,16,0.0045166015625,True,1512,0.0010742000013124198,True,500,15,164,False,,GreedyTrap,16,9731750
bb_basic,1656,0.0003510999958962202,31,31,0.0,16,0.0017242431640625,True,1656,0.0010836000001290813,True,500,15,182,False,,GreedyTrap,17,9797287
bb_enhanced,1656,0.0009784000139916316,31,31,0.0,16,0.00453948974609375,True,1656,0.0010836000001290813,True,500,15,182,False,,GreedyTrap,17,9797287
bb_basic,1464,0.0003462000022409484,31,31,0.0,16,0.0017242431640625,True,1464,0.0010775999980978668,True,500,15,158,False,,GreedyTrap,18,9862824
bb_enhanced,1464,0.0010194999922532588,31,31,0.0,16,0.0045166015625,True,1464,0.0010775999980978668,True,500,15,158,False,,GreedyTrap,18,9862824
bb_basic,1480,0.00036249999538995326,31,31,0.0,16,0.0017242431640625,True,1480,0.0010997000063071027,True,500,15,160,False,,GreedyTrap,19,9928361
bb_enhanced,1480,0.0009914999973261729,31,31,0.0,16,0.0045166015625,True,1480,0.0010997000063071027,True,500,15,160,False,,GreedyTrap,19,9928361
bb_basic,1840,0.0005585000035353005,41,41,0.0,21,0.00269317626953125,True,1840,0.0013581999955931678,True,500,20,205,False,,GreedyTrap,0,2672875
bb_enhanced,1840,0.0015427000034833327,41,41,0.0,21,0.00640106201171875,True,1840,0.0013581999955931678,True,500,20,205,False,,GreedyTrap,0,2672875
bb_basic,1960,0.0005560999998124316,41,41,0.0,21,0.00269317626953125,True,1960,0.0013583000109065324,True,500,20,220,False,,GreedyTrap,1,2738412
bb_enhanced,1960,0.0015531000099144876,41,41,0.0,21,0.00617218017578125,True,1960,0.0013583000109065324,True,500,20,220,False,,GreedyTrap,1,2738412
bb_basic,1880,0.0005807999987155199,41,41,0.0,21,0.00269317626953125,True,1880,0.001357900007860735,True,500,20,210,False,,GreedyTrap,2,2803949
bb_enhanced,1880,0.0014884999982314184,41,41,0.0,21,0.00617218017578125,True,1880,0.001357900007860735,True,500,20,210,False,,GreedyTrap,2,2803949
bb_basic,2056,0.0005508999893208966,41,41,0.0,21,0.00269317626953125,True,2056,0.00133050000295043,True,500,20,232,False,,GreedyTrap,3,2869486
bb_enhanced,2056,0.0015002000000094995,41,41,0.0,21,0.00617218017578125,True,2056,0.00133050000295043,True,500,20,232,False,,GreedyTrap,3,2869486
bb_basic,1896,0.0005750999989686534,41,41,0.0,21,0.00269317626953125,True,1896,0.0013879000034648925,True,500,20,212,False,,GreedyTrap,4,2935023
bb_enhanced,1896,0.0015165999939199537,41,41,0.0,21,0.00617218017578125,True,1896,0.0013879000034648925,True,500,20,212,False,,GreedyTrap,4,2935023
