class,rep,sample,algo,value,runtime_s,gap,opt_known,opt_time_s,capacity,n,sum_w
WeaklyCorr,0,7,Greedy+Max,972,2.6799971237778664e-05,0.0,True,0.0020487001165747643,1000,150,97944
WeaklyCorr,0,8,GreedyDensity,570,2.319994382560253e-05,0.4153846153846154,True,0.0020178998820483685,1000,150,98229
WeaklyCorr,0,8,Greedy+Max,975,2.6799971237778664e-05,0.0,True,0.0020178998820483685,1000,150,98229
WeaklyCorr,0,9,GreedyDensity,575,2.329982817173004e-05,0.41025641025641024,True,0.0019448001403361559,1000,150,100007
WeaklyCorr,0,9,Greedy+Max,975,2.6799971237778664e-05,0.0,True,0.0019448001403361559,1000,150,100007
WeaklyCorr,0,10,GreedyDensity,629,2.319994382560253e-05,0.3515463917525773,True,0.0020035000052303076,1000,150,97911
WeaklyCorr,0,10,Greedy+Max,970,2.6999972760677338e-05,0.0,True,0.0020035000052303076,1000,150,97911
WeaklyCorr,0,11,GreedyDensity,588,2.319994382560253e-05,0.39630390143737165,True,0.0020022999960929155,1000,150,97860
WeaklyCorr,0,11,Greedy+Max,974,2.659996971487999e-05,0.0,True,0.0020022999960929155,1000,150,97860
WeaklyCorr,0,12,GreedyDensity,574,2.3399945348501205e-05,0.4112820512820513,True,0.002037100028246641,1000,150,97804
WeaklyCorr,0,12,Greedy+Max,975,2.6799971237778664e-05,0.0,True,0.002037100028246641,1000,150,97804
WeaklyCorr,0,13,GreedyDensity,618,2.2999942302703857e-05,0.36419753086419754,True,0.0019972999580204487,1000,150,97755
WeaklyCorr,0,13,Greedy+Max,972,2.6799971237778664e-05,0.0,True,0.0019972999580204487,1000,150,97755
